Dataset,Scenario,TechniqueType,% Traced,IndirectAggregation,ScalingMethod,NLP,PathAggregation,Technique,AUC,Credibility,LagGlobal,MAP
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,SINGLE,VSM,RFNONE,LOWERTRACED_SUM_SINGLE_VSM,0.8192014901198574,0.7101547619047619,1.3849206349206349,0.5460042587118217
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,MAX,NONETRACED_RFNONE_SINGLE_LSA,0.7295176006910702,0.6604650375939849,2.3015873015873014,0.5413683732926201
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,LSA,RFNONE,LOWERTRACED_RFUNDER_RAW_LSA,0.7539885001619695,0.7001547619047621,2.305555555555556,0.5349398930631822
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,VSM,RFNONE,NONETRACED_MAX_SINGLE_VSM,0.6865281827016522,0.7093095238095237,2.321428571428572,0.5348924710949843
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,SUM,NONETRACED_RFUNDER_SINGLE_LSA,0.7077596911780585,0.6475506484149454,2.3293650793650795,0.5325967829364499
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,MEDIAN,NONETRACED_RFUNDER_SINGLE_LSA,0.7077596911780585,0.6644281717687074,2.3293650793650795,0.5325967829364499
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,VSM,RFSMOTE,LOWERTRACED_RFNONE_MULTI_VSM,0.7870201652089407,0.7430557539682541,2.3015873015873014,0.5317298244478413
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,MEDIAN,UPPERTRACED_RFUNDER_MULTI_LSA,0.7157636864269517,0.6193023214285713,2.253968253968254,0.5302960821857149
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,SUM,UPPERTRACED_RFUNDER_MULTI_LSA,0.7157603120613324,0.5935024353650935,2.253968253968254,0.5302885241749993
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,RFNONE,NONETRACED_RFSMOTE_MULTI_VSM,0.7036429651225569,0.7020000000000001,2.321428571428572,0.5297445533739147
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,RFUNDER,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.7274592376633193,0.6935238095238095,2.3253968253968256,0.5296591047806423
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,VSM,RFNONE,NONETRACED_RFUNDER_MULTI_VSM,0.6947413886189396,0.7039404761904762,2.3253968253968256,0.5285021025143734
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,VSM,RFSMOTE,UPPERTRACED_RFNONE_SINGLE_VSM,0.7653938559550805,0.6016666666666667,2.273809523809524,0.527847514870049
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,MEDIAN,UPPERTRACED_SUM_RAW_LSA,0.7406462585034013,0.6241663028119914,1.9246031746031744,0.5268020517047366
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,SUM,UPPERTRACED_SUM_RAW_LSA,0.7406462585034013,0.6074472177206848,1.9246031746031744,0.5268020517047366
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,RFNONE,NONETRACED_RFSMOTE_MULTI_LSA,0.6779741658568189,0.6919880952380952,2.3174603174603177,0.5265892728997245
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,MAX,NONETRACED_RFNONE_RAW_LSA,0.7385507774538387,0.6592011779448622,2.261904761904762,0.5255936614450428
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,VSM,RFSMOTE,NONETRACED_MAX_SINGLE_VSM,0.7334554853687507,0.6670238095238096,2.305555555555556,0.5249830250964596
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,VSM,RFUNDER,LOWERTRACED_RFSMOTE_MULTI_VSM,0.7576125688370585,0.7057499999999999,2.2857142857142856,0.5249026251330465
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,SUM,NONETRACED_RFNONE_SINGLE_LSA,0.7076854551344347,0.6571588184415282,2.305555555555556,0.5238880778845655
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,MEDIAN,NONETRACED_RFNONE_SINGLE_LSA,0.7076854551344347,0.6700090883458647,2.305555555555556,0.5238880778845655
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,SUM,LOWERTRACED_RFSMOTE_RAW_LSA,0.6900543947737825,0.6403280905376887,2.3095238095238093,0.523511613661726
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,MEDIAN,LOWERTRACED_RFSMOTE_RAW_LSA,0.690061143505021,0.6528907227320618,2.3095238095238093,0.5235116136617259
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,SUM,UPPERTRACED_SUM_MULTI_LSA,0.7385406543569809,0.6064214356956812,1.9166666666666667,0.5231687407283986
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,MEDIAN,UPPERTRACED_SUM_MULTI_LSA,0.7385406543569809,0.6258460903070412,1.9166666666666667,0.5231687407283986
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,RAW,VSM,RFUNDER,LOWERTRACED_SUM_RAW_VSM,0.7881033365727242,0.6944523809523808,2.3293650793650795,0.5224542580649219
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,LSA,RFUNDER,LOWERTRACED_RFUNDER_RAW_LSA,0.7361684753266386,0.6907976190476189,2.281746031746032,0.5223388504217724
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,RFNONE,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.7134758665370909,0.6952142857142858,2.305555555555556,0.518119848405475
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,SUM,NONETRACED_MAX_MULTI_LSA,0.6929529748407299,0.5751403198317012,2.2579365079365084,0.517799644392406
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,MEDIAN,NONETRACED_MAX_MULTI_LSA,0.6929529748407299,0.6007061104005422,2.2579365079365084,0.517799644392406
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,MAX,NONETRACED_RFUNDER_SINGLE_LSA,0.7206531422092648,0.6504858900226758,2.321428571428572,0.5173460741506941
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,MEDIAN,LOWERTRACED_RFNONE_MULTI_LSA,0.7400591188856496,0.677138630952381,2.2698412698412698,0.5167874177843435
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,SUM,LOWERTRACED_RFNONE_MULTI_LSA,0.7400624932512688,0.6707357362474252,2.2698412698412698,0.5167874177843435
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,MEDIAN,NONETRACED_MAX_RAW_LSA,0.6879589137242199,0.6014802823565323,2.273809523809524,0.513808018507574
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,SUM,NONETRACED_MAX_RAW_LSA,0.6879589137242199,0.5771624274612247,2.273809523809524,0.513808018507574
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,SINGLE,LSA,RFUNDER,LOWERTRACED_MAX_SINGLE_LSA,0.7057418205377389,0.6947857142857143,2.293650793650793,0.5131820799863327
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,VSM,RFSMOTE,UPPERTRACED_RFUNDER_SINGLE_VSM,0.7532360166288739,0.5495119047619048,1.9246031746031744,0.5111828473251983
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,RFNONE,UPPERTRACED_RFNONE_RAW_VSM,0.6940226487420365,0.6730119047619046,2.25,0.5110402812378373
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,RFNONE,UPPERTRACED_SUM_RAW_LSA,0.6710297214123745,0.6959404761904762,2.313492063492064,0.5105763662098135
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,RFUNDER,NONETRACED_RFSMOTE_SINGLE_LSA,0.7069903358168663,0.6910357142857143,2.3253968253968256,0.5094687622314902
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,MEDIAN,NONETRACED_RFSMOTE_MULTI_LSA,0.741472978080121,0.6771678130797774,2.3174603174603177,0.5076137631447313
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,SUM,NONETRACED_RFSMOTE_MULTI_LSA,0.741472978080121,0.6607444293394346,2.3174603174603177,0.5076137631447313
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,MEDIAN,NONETRACED_RFSMOTE_RAW_VSM,0.7453534985422741,0.6750939880952379,2.3174603174603177,0.5071410723534655
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,SUM,NONETRACED_RFSMOTE_RAW_VSM,0.7453501241766547,0.6623712497462088,2.3174603174603177,0.5071322379487598
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,VSM,RFSMOTE,LOWERTRACED_RFSMOTE_MULTI_VSM,0.7596878036929057,0.7024047619047619,2.3293650793650795,0.5058996005717102
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,SUM,NONETRACED_RFNONE_RAW_LSA,0.7056000971817298,0.6614628564516307,2.2857142857142856,0.5057159834395013
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,MEDIAN,NONETRACED_RFNONE_RAW_LSA,0.7056000971817298,0.672609338972431,2.2857142857142856,0.5057159834395013
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,VSM,RFUNDER,NONETRACED_MEDIAN_SINGLE_VSM,0.7283905625742361,0.6759642857142857,2.3174603174603177,0.5053156354044359
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,VSM,RFNONE,LOWERTRACED_MAX_RAW_VSM,0.7281239876903143,0.7108690476190476,2.3293650793650795,0.5048850432747248
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,VSM,RFSMOTE,NONETRACED_RFSMOTE_SINGLE_VSM,0.7138875391426411,0.6594404761904763,2.1904761904761907,0.5034126879283924
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,RFUNDER,NONETRACED_RFSMOTE_RAW_VSM,0.6885224327826369,0.6923690476190476,2.2896825396825395,0.503412376411947
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,SUM,DIRECT_NA_NA_LSA,0.6654721412374474,0.5437802845382653,2.2182539682539684,0.5028251032539335
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,MEDIAN,DIRECT_NA_NA_LSA,0.6654721412374474,0.5691672779029029,2.2182539682539684,0.5028251032539335
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,LSA,RFUNDER,LOWERTRACED_RFNONE_RAW_LSA,0.7257585573912104,0.6901071428571429,2.305555555555556,0.5027791492483041
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,LSA,RFNONE,LOWERTRACED_RFNONE_RAW_LSA,0.7307323723140049,0.6966547619047619,2.3095238095238093,0.5025407251250432
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,SINGLE,VSM,RFUNDER,LOWERTRACED_SUM_SINGLE_VSM,0.8049076773566569,0.7016428571428571,1.1706349206349207,0.5022277503126282
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,RFUNDER,UPPERTRACED_RFNONE_RAW_VSM,0.6799043029910377,0.6626428571428573,2.305555555555556,0.5020451884689972
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,MAX,LOWERTRACED_RFNONE_MULTI_LSA,0.7381526023107656,0.6556116666666667,2.2698412698412698,0.5011063916556004
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,MEDIAN,UPPERTRACED_RFNONE_RAW_LSA,0.7281239876903143,0.6599438308625336,2.043650793650793,0.5002390762686594
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,SUM,UPPERTRACED_RFNONE_RAW_LSA,0.7281239876903143,0.646464091914432,2.043650793650793,0.5002390762686594
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,RFNONE,NONETRACED_RFSMOTE_SINGLE_LSA,0.7068351149983803,0.6915952380952379,2.3015873015873014,0.4989708848317521
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,SUM,UPPERTRACED_SUM_SINGLE_LSA,0.7146906381600259,0.6206741238488553,2.083333333333333,0.4986670400791457
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,MEDIAN,UPPERTRACED_SUM_SINGLE_LSA,0.7146906381600259,0.6318166219394905,2.083333333333333,0.4986670400791457
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,VSM,RFUNDER,NONETRACED_RFUNDER_MULTI_VSM,0.6846689072454378,0.6935119047619047,2.3095238095238093,0.4976298629693859
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,VSM,RFSMOTE,UPPERTRACED_SUM_SINGLE_VSM,0.7965122556959292,0.6513809523809525,1.4563492063492065,0.4973544232603974
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,MAX,UPPERTRACED_RFNONE_MULTI_LSA,0.7492205215419501,0.6478102132196162,2.2658730158730163,0.4967774855522705
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,MAX,NONETRACED_RFSMOTE_RAW_VSM,0.7457246787603931,0.6561907142857143,2.313492063492064,0.4950500409791178
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,SUM,UPPERTRACED_RFNONE_MULTI_LSA,0.7674151009610193,0.6612275095519504,2.2063492063492065,0.4949114354659672
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,MEDIAN,UPPERTRACED_RFNONE_MULTI_LSA,0.7674151009610193,0.6701825630774698,2.2063492063492065,0.4949114354659672
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,VSM,RFNONE,NONETRACED_MEDIAN_SINGLE_VSM,0.7274491145664614,0.6684880952380952,2.3293650793650795,0.4948326059689958
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,RFNONE,UPPERTRACED_RFSMOTE_MULTI_VSM,0.6671492009502215,0.6390952380952379,2.321428571428572,0.4947246486749621
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,MAX,LOWERTRACED_RFUNDER_SINGLE_LSA,0.7107392560198683,0.6499803968253968,2.3095238095238093,0.4941384195870145
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,RFSMOTE,NONETRACED_RFSMOTE_MULTI_LSA,0.6899362919771083,0.6941785714285713,2.2857142857142856,0.492143141448554
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,LSA,MAX,LOWERTRACED_RFNONE_RAW_LSA,0.7211626714177736,0.6372421959742802,2.3095238095238093,0.4919707778132895
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,SINGLE,LSA,RFNONE,LOWERTRACED_MAX_SINGLE_LSA,0.7099057877119102,0.6939523809523811,2.3253968253968256,0.4917040469264325
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,MAX,NONETRACED_RFSMOTE_SINGLE_LSA,0.7269530828204297,0.6535192794486214,2.3293650793650795,0.4914676857146135
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,MEDIAN,UPPERTRACED_RFNONE_RAW_VSM,0.5954844239283015,0.6289451785714287,2.2222222222222223,0.490890032580927
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,SUM,UPPERTRACED_RFNONE_RAW_VSM,0.595477675197063,0.6102485477818331,2.2222222222222223,0.4908787764748516
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,MAX,UPPERTRACED_RFUNDER_SINGLE_LSA,0.7237474354821294,0.6505196428571429,2.305555555555556,0.4896169950495846
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,RFNONE,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.6924130763416478,0.7022619047619049,2.3253968253968256,0.4888774580431212
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,MULTI,LSA,RFUNDER,LOWERTRACED_MAX_MULTI_LSA,0.7017533203757693,0.6763809523809523,2.3174603174603177,0.4879847965273148
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,SINGLE,LSA,RFSMOTE,LOWERTRACED_MAX_SINGLE_LSA,0.7159189072454378,0.6809523809523811,2.2341269841269837,0.4874687568268098
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,LSA,MAX,LOWERTRACED_RFUNDER_RAW_LSA,0.7181392398229134,0.6270815476190476,2.2976190476190474,0.4870828316402828
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,SUM,LOWERTRACED_RFUNDER_MULTI_LSA,0.7167220062628226,0.6578576242759183,2.2698412698412698,0.48707185405660103
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,MEDIAN,LOWERTRACED_RFUNDER_MULTI_LSA,0.7167220062628226,0.6703470544733044,2.2698412698412698,0.48707185405660103
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,RFNONE,NONETRACED_SUM_SINGLE_LSA,0.6576773566569485,0.6951666666666667,2.2698412698412698,0.4870625163303247
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,RFNONE,UPPERTRACED_RFNONE_SINGLE_LSA,0.6866564085951841,0.6945714285714286,2.3293650793650795,0.4864355536560265
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,LSA,RFUNDER,NONETRACED_RFSMOTE_MULTI_LSA,0.6500209210668395,0.6788928571428571,2.321428571428572,0.48613320754471295
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,MAX,LOWERTRACED_RFNONE_SINGLE_LSA,0.7004980563654033,0.6485187244897959,2.3095238095238093,0.4860377208179563
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,LSA,RFUNDER,LOWERTRACED_MAX_RAW_LSA,0.7310326908541194,0.6739761904761905,2.293650793650793,0.4852662994853808
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,RFNONE,UPPERTRACED_RFUNDER_SINGLE_LSA,0.6850434618291761,0.6920000000000001,2.293650793650793,0.4831143614413786
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,VSM,RFUNDER,LOWERTRACED_MAX_RAW_VSM,0.7129899578879171,0.70875,2.2857142857142856,0.4827681500834559
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,MEDIAN,LOWERTRACED_RFNONE_SINGLE_LSA,0.6935502375553396,0.6706271513605443,2.313492063492064,0.4810137150031429
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,SUM,LOWERTRACED_RFNONE_SINGLE_LSA,0.6935502375553396,0.6575712397675014,2.313492063492064,0.4810137150031429
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,RFUNDER,LOWERTRACED_RFSMOTE_RAW_LSA,0.7043110895151712,0.6812380952380952,2.3095238095238093,0.4792170146253916
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,RFUNDER,NONETRACED_RFSMOTE_MULTI_VSM,0.6755311251484721,0.6902380952380952,2.3015873015873014,0.479200503495825
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,RFUNDER,NONETRACED_SUM_SINGLE_LSA,0.654572940287226,0.6906904761904763,2.2698412698412698,0.4784547455699319
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,MAX,NONETRACED_RFSMOTE_RAW_LSA,0.7168569808875931,0.651315530191458,2.2698412698412698,0.4779248536341354
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,SUM,NONETRACED_RFUNDER_RAW_LSA,0.6889172335600907,0.6552069412484403,2.2896825396825395,0.4776971909352592
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,MEDIAN,NONETRACED_RFUNDER_RAW_LSA,0.6889172335600907,0.6684810605298457,2.2896825396825395,0.4776971909352592
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,MAX,UPPERTRACED_RFSMOTE_RAW_LSA,0.7073480185725085,0.6485096428571429,2.3095238095238093,0.4772376181663264
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,RFNONE,LOWERTRACED_RFSMOTE_RAW_LSA,0.6892951625094482,0.68625,2.3293650793650795,0.4761944373630788
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,MAX,NONETRACED_RFUNDER_RAW_LSA,0.7128752294568621,0.6501285311871228,2.261904761904762,0.4759234187610236
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,RFUNDER,NONETRACED_RFNONE_SINGLE_LSA,0.7070983155166829,0.6839047619047619,2.2777777777777777,0.4753683501313251
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,RFSMOTE,NONETRACED_RFSMOTE_SINGLE_LSA,0.7180346344887161,0.6859404761904763,2.2142857142857144,0.47501067721667
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,MAX,UPPERTRACED_MAX_RAW_LSA,0.6851109491415615,0.4920283115178784,2.1507936507936507,0.4726664141930939
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,MAX,UPPERTRACED_MAX_MULTI_LSA,0.6851109491415615,0.4920214900144669,2.1507936507936507,0.4726664141930939
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,RFNONE,NONETRACED_MEDIAN_SINGLE_LSA,0.6675574991901523,0.6976666666666667,2.2698412698412698,0.4726193804579649
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,VSM,RFNONE,LOWERTRACED_RFSMOTE_RAW_VSM,0.6707867670877875,0.7114523809523811,2.2976190476190474,0.4722929810543502
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,MEDIAN,LOWERTRACED_RFUNDER_SINGLE_LSA,0.6909384785660296,0.6687507341269842,2.2698412698412698,0.4715430764713026
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,SUM,LOWERTRACED_RFUNDER_SINGLE_LSA,0.6909351042004104,0.6575593062650509,2.2698412698412698,0.4715430764713026
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,VSM,RFUNDER,UPPERTRACED_RFUNDER_SINGLE_VSM,0.6779100529100529,0.6872619047619047,2.3293650793650795,0.4703583758128927
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,MULTI,LSA,RFNONE,LOWERTRACED_MAX_MULTI_LSA,0.6973227783176763,0.6797976190476189,2.3253968253968256,0.4699664613751208
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,SUM,UPPERTRACED_RFSMOTE_RAW_VSM,0.6318938289601554,0.5911804946927646,2.2341269841269837,0.4695630708768318
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,MEDIAN,UPPERTRACED_RFSMOTE_RAW_VSM,0.6318870802289169,0.6149808928571429,2.2341269841269837,0.4695602868964032
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,RFUNDER,NONETRACED_MEDIAN_MULTI_VSM,0.6970393316056582,0.6846904761904762,2.321428571428572,0.4675115904748288
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,SUM,UPPERTRACED_RFUNDER_SINGLE_LSA,0.7144476838354391,0.6626109855057224,2.2857142857142856,0.4667179061592362
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,MEDIAN,UPPERTRACED_RFUNDER_SINGLE_LSA,0.7144409351042005,0.6659035119047619,2.2857142857142856,0.4667102264083508
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,LSA,RFNONE,LOWERTRACED_MAX_RAW_LSA,0.7143194579419071,0.6660833333333334,2.2777777777777777,0.4659011900753317
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,VSM,RFNONE,NONETRACED_RFUNDER_SINGLE_VSM,0.6854180164129144,0.6974166666666666,2.305555555555556,0.46473722492848096
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,RFUNDER,UPPERTRACED_RFNONE_SINGLE_LSA,0.6886202893855955,0.6848809523809524,2.321428571428572,0.46408516532586297
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,RFNONE,NONETRACED_MEDIAN_RAW_VSM,0.6997455728323075,0.6811904761904762,2.2182539682539684,0.4632760041454153
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,VSM,RFNONE,NONETRACED_RFNONE_MULTI_VSM,0.6864944390454595,0.6937261904761906,2.2976190476190474,0.4629525682788072
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,VSM,RFNONE,LOWERTRACED_RFUNDER_RAW_VSM,0.6484045999352122,0.7112738095238096,2.3293650793650795,0.4629290386818316
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,LSA,RFNONE,LOWERTRACED_MEDIAN_SINGLE_LSA,0.6719610463232912,0.6974047619047619,2.321428571428572,0.4626785066042048
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,RFNONE,UPPERTRACED_RFNONE_MULTI_LSA,0.6904863135730483,0.6960952380952381,2.3174603174603177,0.4624166661086191
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,RFNONE,NONETRACED_MEDIAN_MULTI_VSM,0.7031435590109059,0.6812857142857143,2.3293650793650795,0.4622564273778209
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,VSM,RFNONE,LOWERTRACED_MEDIAN_MULTI_VSM,0.6776502267573696,0.6977023809523809,2.313492063492064,0.4622406123597023
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,RFUNDER,UPPERTRACED_RFUNDER_SINGLE_LSA,0.6783959615592269,0.6851547619047619,2.321428571428572,0.4622371168683367
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,MAX,LOWERTRACED_RFUNDER_MULTI_LSA,0.6998771730914588,0.6374110209235209,2.273809523809524,0.462183937764247
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,RFUNDER,NONETRACED_MAX_SINGLE_LSA,0.6614465230536659,0.6856547619047619,2.305555555555556,0.4617376110655169
